,event_id,footy_index,scoring_team,goal_order,t_footy,t_bf_home,found_goal_home,year,goalcount_home_before,goalcount_away_before,goalcount_home_after,goalcount_away_after
1589,29164234,27463.0,home,1.0,4.0,4.0,1.0,19,0,0,1,0
1590,29164236,27460.0,home,1.0,33.0,33.0,1.0,19,0,0,1,0
1591,29164237,27461.0,home,1.0,38.0,38.0,1.0,19,0,0,1,0
1592,29164239,27464.0,home,1.0,24.0,24.0,1.0,19,0,0,1,0
1593,29164244,27462.0,home,1.0,14.0,15.0,1.0,19,0,0,1,0
1594,29164244,58017.0,home,2.0,45.0,,0.0,19,1,0,2,0
1595,29164246,27466.0,home,1.0,15.0,14.0,1.0,19,0,0,1,0
1596,29164257,319144.0,away,1.0,43.0,42.0,1.0,19,0,0,0,1
1597,29164258,13592.0,home,1.0,5.0,5.0,1.0,19,0,0,1,0
1598,29164258,44147.0,home,2.0,16.0,16.0,1.0,19,1,0,2,0
1599,29164260,319141.0,away,1.0,23.0,22.0,1.0,19,0,0,0,1
1600,29164262,13593.0,home,1.0,34.0,34.0,1.0,19,0,0,1,0
1601,29164262,44148.0,home,2.0,43.0,42.0,1.0,19,1,0,2,0
1602,29164263,13590.0,home,1.0,6.0,5.0,1.0,19,0,0,1,0
1603,29164263,44145.0,home,2.0,9.0,8.0,1.0,19,1,0,2,0
1604,29164263,319140.0,away,1.0,26.0,25.0,1.0,19,2,0,2,1
1605,29164387,23422.0,home,1.0,29.0,29.0,1.0,19,0,0,1,0
1606,29164392,328968.0,away,1.0,28.0,29.0,1.0,19,0,0,0,1
1607,29164396,23425.0,home,1.0,13.0,13.0,1.0,19,0,0,1,0
1608,29164396,328975.0,away,1.0,27.0,27.0,1.0,19,1,0,1,1
1609,29164404,28819.0,home,1.0,14.0,14.0,1.0,19,0,0,1,0
1610,29164404,334369.0,away,1.0,19.0,20.0,1.0,19,1,0,1,1
1611,29164404,59374.0,home,2.0,33.0,33.0,1.0,19,1,1,2,1
1612,29164405,28817.0,home,1.0,22.0,23.0,1.0,19,0,0,1,0
1613,29164408,28815.0,home,1.0,18.0,19.0,1.0,19,0,0,1,0
1614,29164412,28816.0,home,1.0,46.0,46.0,1.0,19,0,0,1,0
1615,29164421,28820.0,home,1.0,17.0,17.0,1.0,19,0,0,1,0
1616,29164423,28813.0,home,1.0,35.0,35.0,1.0,19,0,0,1,0
1617,29164423,59368.0,home,2.0,45.0,44.0,1.0,19,1,0,2,0
1618,29164606,326856.0,away,1.0,3.0,3.0,1.0,19,0,0,0,1
1619,29164607,21307.0,home,1.0,22.0,22.0,1.0,19,0,0,1,0
1620,29164607,326857.0,away,1.0,27.0,27.0,1.0,19,1,0,1,1
1621,29164609,21312.0,home,1.0,34.0,34.0,1.0,19,0,0,1,0
1622,29164614,326858.0,away,1.0,34.0,35.0,1.0,19,0,0,0,1
1623,29164614,357413.0,away,2.0,44.0,43.0,1.0,19,0,1,0,2
1624,29164616,21305.0,home,1.0,2.0,1.0,1.0,19,0,0,1,0
1625,29164616,51860.0,home,2.0,18.0,17.0,1.0,19,1,0,2,0
1626,29164616,82415.0,home,3.0,47.0,47.0,1.0,19,2,0,3,0
1627,29164617,21309.0,home,1.0,5.0,6.0,1.0,19,0,0,1,0
1628,29164617,326859.0,away,1.0,7.0,8.0,1.0,19,1,0,1,1
1629,29164617,51864.0,home,2.0,26.0,27.0,1.0,19,1,1,2,1
1630,29164617,357414.0,away,2.0,48.0,48.0,1.0,19,2,1,2,2
1631,29165876,316261.0,away,1.0,4.0,5.0,1.0,19,0,0,0,1
1632,29165876,346816.0,away,2.0,20.0,,0.0,19,0,1,0,2
1633,29165876,377371.0,away,3.0,30.0,,0.0,19,0,2,0,3
1634,29165880,316263.0,away,1.0,9.0,8.0,1.0,19,0,0,0,1
1635,29165881,10708.0,home,1.0,20.0,20.0,1.0,19,0,0,1,0
1636,29166266,12278.0,home,1.0,37.0,38.0,1.0,19,0,0,1,0
1637,29166267,317824.0,away,1.0,28.0,28.0,1.0,19,0,0,0,1
1638,29166267,12274.0,home,1.0,34.0,34.0,1.0,19,0,1,1,1
1639,29166267,348379.0,away,2.0,43.0,43.0,1.0,19,1,1,1,2
1640,29166267,42829.0,home,2.0,46.0,46.0,1.0,19,1,2,2,2
1641,29166280,317822.0,away,1.0,30.0,29.0,1.0,19,0,0,0,1
1642,29166280,348377.0,away,2.0,36.0,36.0,1.0,19,0,1,0,2
1643,29166381,10716.0,home,1.0,47.0,46.0,1.0,19,0,0,1,0
1644,29167607,307468.0,away,1.0,35.0,36.0,1.0,19,0,0,0,1
1645,29167611,1920.0,home,1.0,24.0,25.0,1.0,19,0,0,1,0
1646,29167611,32475.0,home,2.0,39.0,40.0,1.0,19,1,0,2,0
1647,29167613,1921.0,home,1.0,12.0,13.0,1.0,19,0,0,1,0
1648,29167613,32476.0,home,2.0,23.0,24.0,1.0,19,1,0,2,0
1649,29167613,63031.0,home,3.0,33.0,34.0,1.0,19,2,0,3,0
1650,29167686,5367.0,home,1.0,18.0,,0.0,19,0,0,1,0
1651,29168030,14887.0,home,1.0,17.0,17.0,1.0,19,0,0,1,0
1652,29168030,45442.0,home,2.0,27.0,27.0,1.0,19,1,0,2,0
1653,29168031,14885.0,home,1.0,6.0,5.0,1.0,19,0,0,1,0
1654,29168031,45440.0,home,2.0,12.0,11.0,1.0,19,1,0,2,0
1655,29168031,75995.0,home,3.0,16.0,16.0,1.0,19,2,0,3,0
1656,29168032,14884.0,home,1.0,3.0,4.0,1.0,19,0,0,1,0
1657,29168032,320434.0,away,1.0,22.0,21.0,1.0,19,1,0,1,1
1658,29168034,14889.0,home,1.0,45.0,45.0,1.0,19,0,0,1,0
1659,29168035,320438.0,away,1.0,39.0,39.0,1.0,19,0,0,0,1
1660,29168036,14883.0,home,1.0,3.0,3.0,1.0,19,0,0,1,0
1661,29168036,45438.0,home,2.0,36.0,36.0,1.0,19,1,0,2,0
1662,29168039,14881.0,home,1.0,10.0,10.0,1.0,19,0,0,1,0
1663,29168039,320431.0,away,1.0,17.0,17.0,1.0,19,1,0,1,1
1664,29168063,335722.0,away,1.0,26.0,27.0,1.0,19,0,0,0,1
1665,29168066,30179.0,home,1.0,11.0,11.0,1.0,19,0,0,1,0
1666,29168085,30180.0,home,1.0,5.0,5.0,1.0,19,0,0,1,0
1667,29168104,335724.0,away,1.0,34.0,34.0,1.0,19,0,0,0,1
1668,29168104,30174.0,home,1.0,36.0,36.0,1.0,19,0,1,1,1
1669,29168106,30181.0,home,1.0,14.0,14.0,1.0,19,0,0,1,0
1670,29168106,335731.0,away,1.0,29.0,29.0,1.0,19,1,0,1,1
1671,29168106,60736.0,home,2.0,45.0,45.0,1.0,19,1,1,2,1
1672,29168121,30177.0,home,1.0,5.0,4.0,1.0,19,0,0,1,0
1673,29168121,60732.0,home,2.0,8.0,,0.0,19,1,0,2,0
1674,29168122,30175.0,home,1.0,21.0,21.0,1.0,19,0,0,1,0
1675,29169577,1339.0,home,1.0,16.0,15.0,1.0,19,0,0,1,0
1676,29169583,306888.0,away,1.0,43.0,42.0,1.0,19,0,0,0,1
1677,29169608,1343.0,home,1.0,4.0,4.0,1.0,19,0,0,1,0
1678,29169610,1340.0,home,1.0,12.0,12.0,1.0,19,0,0,1,0
1679,29169610,306890.0,away,1.0,42.0,43.0,1.0,19,1,0,1,1
1680,29169611,1342.0,home,1.0,32.0,33.0,1.0,19,0,0,1,0
1681,29169794,325513.0,away,1.0,13.0,,0.0,19,0,0,0,1
1682,29169794,19963.0,home,1.0,41.0,,0.0,19,0,1,1,1
1683,29169796,19968.0,home,1.0,12.0,12.0,1.0,19,0,0,1,0
1684,29169796,325518.0,away,1.0,32.0,32.0,1.0,19,1,0,1,1
1685,29169799,325517.0,away,1.0,4.0,5.0,1.0,19,0,0,0,1
1686,29169799,19967.0,home,1.0,23.0,24.0,1.0,19,0,1,1,1
1687,29169802,325515.0,away,1.0,18.0,,0.0,19,0,0,0,1
1688,29169803,325514.0,away,1.0,1.0,,0.0,19,0,0,0,1
1689,29169803,19964.0,home,1.0,36.0,,0.0,19,0,1,1,1
1690,29169803,356069.0,away,2.0,38.0,,0.0,19,1,1,1,2
1691,29169804,19961.0,home,1.0,19.0,20.0,1.0,19,0,0,1,0
1692,29169804,325511.0,away,1.0,36.0,36.0,1.0,19,1,0,1,1
1693,29169804,50516.0,home,2.0,47.0,47.0,1.0,19,1,1,2,1
1694,29169859,9206.0,home,1.0,28.0,27.0,1.0,19,0,0,1,0
1695,29169860,1344.0,home,1.0,44.0,44.0,1.0,19,0,0,1,0
1696,29169861,306896.0,away,1.0,14.0,14.0,1.0,19,0,0,0,1
1697,29169861,1346.0,home,1.0,24.0,24.0,1.0,19,0,1,1,1
1698,29169868,306897.0,away,1.0,20.0,20.0,1.0,19,0,0,0,1
