,event_id,goal_timings,scoring_team,goal_order,goalcount_home_before,goalcount_away_before,goalcount_home_after,goalcount_away_after
38706,27691092,92.0,home,2,1,1,2,1
8154,27692092,31.0,home,1,0,0,1,0
38709,27692092,94.0,home,2,1,0,2,0
5913,27692650,28.0,home,1,0,0,1,0
311463,27692650,101.0,away,1,1,0,1,1
5914,27692653,83.0,home,1,0,0,1,0
5912,27692656,38.0,home,1,0,0,1,0
36467,27692656,71.0,home,2,1,0,2,0
67022,27692656,82.0,home,3,2,0,3,0
5915,27692659,35.0,home,1,0,0,1,0
311465,27692659,37.0,away,1,1,0,1,1
36470,27692659,67.0,home,2,1,1,2,1
8157,27693127,34.0,home,1,0,0,1,0
38712,27693127,41.0,home,2,1,0,2,0
69267,27693127,72.0,home,3,2,0,3,0
313703,27693129,5.0,away,1,0,0,0,1
344258,27693129,30.0,away,2,0,1,0,2
374813,27693129,75.0,away,3,0,2,0,3
8153,27693129,94.0,home,1,0,3,1,3
8152,27693130,36.0,home,1,0,0,1,0
313702,27693130,76.0,away,1,1,0,1,1
344257,27693130,82.0,away,2,1,1,1,2
38707,27693130,105.0,home,2,1,2,2,2
8155,27693132,15.0,home,1,0,0,1,0
313705,27693132,32.0,away,1,1,0,1,1
344260,27693132,89.0,away,2,1,1,1,2
8156,27693133,95.0,home,1,0,0,1,0
8158,27693135,98.0,home,1,0,0,1,0
5916,27694282,8.0,home,1,0,0,1,0
305837,27694569,9.0,away,1,0,0,0,1
287,27694569,40.0,home,1,0,1,1,1
30842,27694569,89.0,home,2,1,1,2,1
336392,27694569,96.0,away,2,2,1,2,2
61397,27694569,102.0,home,3,2,2,3,2
288,27694573,1.0,home,1,0,0,1,0
30843,27694573,6.0,home,2,1,0,2,0
61398,27694573,37.0,home,3,2,0,3,0
305838,27694573,72.0,away,1,3,0,3,1
91953,27694573,88.0,home,4,3,1,4,1
305839,27694575,34.0,away,1,0,0,0,1
336394,27694575,92.0,away,2,0,1,0,2
291,27694578,100.0,home,1,0,0,1,0
305841,27694578,105.0,away,1,1,0,1,1
292,27694581,12.0,home,1,0,0,1,0
305842,27694581,72.0,away,1,1,0,1,1
336397,27694581,89.0,away,2,1,1,1,2
30847,27694581,94.0,home,2,1,2,2,2
305843,27694588,40.0,away,1,0,0,0,1
336398,27694588,64.0,away,2,0,1,0,2
293,27694588,93.0,home,1,0,2,1,2
329341,27695478,35.0,away,1,0,0,0,1
23791,27695478,88.0,home,1,0,1,1,1
23792,27695638,35.0,home,1,0,0,1,0
329342,27695638,103.0,away,1,1,0,1,1
23795,27695640,37.0,home,1,0,0,1,0
54350,27695640,67.0,home,2,1,0,2,0
84905,27695640,84.0,home,3,2,0,3,0
329345,27695640,91.0,away,1,3,0,3,1
23794,27695644,7.0,home,1,0,0,1,0
329343,27695647,13.0,away,1,0,0,0,1
23793,27695647,101.0,home,1,0,1,1,1
331897,27695679,107.0,away,1,0,0,0,1
26346,27695685,24.0,home,1,0,0,1,0
56901,27695685,34.0,home,2,1,0,2,0
331896,27695685,42.0,away,1,2,0,2,1
87456,27695685,69.0,home,3,2,1,3,1
362451,27695685,85.0,away,2,3,1,3,2
118011,27695685,92.0,home,4,3,2,4,2
322964,27695688,18.0,away,1,0,0,0,1
17413,27695694,39.0,home,1,0,0,1,0
47968,27695694,110.0,home,2,1,0,2,0
17416,27695697,89.0,home,1,0,0,1,0
322966,27695697,99.0,away,1,1,0,1,1
17417,27695703,7.0,home,1,0,0,1,0
322967,27695703,102.0,away,1,1,0,1,1
47972,27695703,108.0,home,2,1,1,2,1
17412,27695706,44.0,home,1,0,0,1,0
322962,27695706,69.0,away,1,1,0,1,1
47967,27695706,74.0,home,2,1,1,2,1
322965,27695707,23.0,away,1,0,0,0,1
353520,27695707,68.0,away,2,0,1,0,2
17415,27695707,80.0,home,1,0,2,1,2
333586,27695710,78.0,away,1,0,0,0,1
364141,27695710,91.0,away,2,0,1,0,2
333587,27695712,25.0,away,1,0,0,0,1
333588,27695713,40.0,away,1,0,0,0,1
28038,27695713,62.0,home,1,0,1,1,1
364143,27695713,66.0,away,2,1,1,1,2
5921,27695715,44.0,home,1,0,0,1,0
36476,27695715,95.0,home,2,1,0,2,0
311471,27695715,102.0,away,1,2,0,2,1
5923,27695716,30.0,home,1,0,0,1,0
311473,27695716,41.0,away,1,1,0,1,1
342028,27695716,85.0,away,2,1,1,1,2
5924,27695718,29.0,home,1,0,0,1,0
311474,27695718,43.0,away,1,1,0,1,1
36479,27695718,86.0,home,2,1,1,2,1
5920,27695719,84.0,home,1,0,0,1,0
311470,27695719,89.0,away,1,1,0,1,1
342025,27695719,100.0,away,2,1,1,1,2
311469,27695721,36.0,away,1,0,0,0,1
5919,27695721,68.0,home,1,0,1,1,1
36474,27695721,86.0,home,2,1,1,2,1
342024,27695721,101.0,away,2,2,1,2,2
67029,27695721,108.0,home,3,2,2,3,2
311472,27695722,3.0,away,1,0,0,0,1
342027,27695722,20.0,away,2,0,1,0,2
15890,27695728,44.0,home,1,0,0,1,0
321439,27695730,5.0,away,1,0,0,0,1
15889,27695730,22.0,home,1,0,1,1,1
351994,27695730,27.0,away,2,1,1,1,2
382549,27695730,89.0,away,3,1,2,1,3
5918,27695733,14.0,home,1,0,0,1,0
311468,27695733,44.0,away,1,1,0,1,1
36473,27695733,101.0,home,2,1,1,2,1
24822,27695767,14.0,home,1,0,0,1,0
55377,27695767,28.0,home,2,1,0,2,0
330372,27695767,63.0,away,1,2,0,2,1
360927,27695767,66.0,away,2,2,1,2,2
330371,27695775,68.0,away,1,0,0,0,1
316784,27695796,13.0,away,1,0,0,0,1
11234,27695796,27.0,home,1,0,1,1,1
347339,27695796,34.0,away,2,1,1,1,2
41789,27695796,42.0,home,2,1,2,2,2
316787,27695799,10.0,away,1,0,0,0,1
11237,27695799,72.0,home,1,0,1,1,1
347342,27695799,82.0,away,2,1,1,1,2
41792,27695799,96.0,home,2,1,2,2,2
316785,27695800,22.0,away,1,0,0,0,1
11235,27695800,34.0,home,1,0,1,1,1
347340,27695800,70.0,away,2,1,1,1,2
41790,27695800,90.0,home,2,1,2,2,2
318306,27695803,78.0,away,1,0,0,0,1
318307,27695806,31.0,away,1,0,0,0,1
12757,27695806,46.0,home,1,0,1,1,1
43312,27695806,75.0,home,2,1,1,2,1
17411,27695809,72.0,home,1,0,0,1,0
47966,27695809,94.0,home,2,1,0,2,0
322960,27695812,3.0,away,1,0,0,0,1
17410,27695812,5.0,home,1,0,1,1,1
20438,27695815,13.0,home,1,0,0,1,0
50993,27695815,96.0,home,2,1,0,2,0
319563,27695833,43.0,away,1,0,0,0,1
330370,27695838,46.0,away,1,0,0,0,1
324673,27695970,99.0,away,1,0,0,0,1
324674,27695971,42.0,away,1,0,0,0,1
355229,27695971,93.0,away,2,0,1,0,2
324675,27695973,18.0,away,1,0,0,0,1
324676,27695974,84.0,away,1,0,0,0,1
12759,27695998,29.0,home,1,0,0,1,0
43314,27695998,62.0,home,2,1,0,2,0
318309,27695998,81.0,away,1,2,0,2,1
348864,27695998,91.0,away,2,2,1,2,2
73869,27695998,95.0,home,3,2,2,3,2
12758,27696000,8.0,home,1,0,0,1,0
43313,27696000,63.0,home,2,1,0,2,0
20440,27696006,99.0,home,1,0,0,1,0
20439,27696007,87.0,home,1,0,0,1,0
50994,27696007,97.0,home,2,1,0,2,0
325991,27696009,77.0,away,1,0,0,0,1
315305,27696024,3.0,away,1,0,0,0,1
315303,27696025,30.0,away,1,0,0,0,1
9753,27696025,39.0,home,1,0,1,1,1
40308,27696025,81.0,home,2,1,1,2,1
345858,27696025,93.0,away,2,2,1,2,2
9754,27696027,93.0,home,1,0,0,1,0
315304,27696027,105.0,away,1,1,0,1,1
345859,27696027,107.0,away,2,1,1,1,2
14015,27696030,18.0,home,1,0,0,1,0
319565,27696030,32.0,away,1,1,0,1,1
350120,27696030,98.0,away,2,1,1,1,2
14014,27696031,33.0,home,1,0,0,1,0
319564,27696031,44.0,away,1,1,0,1,1
350119,27696031,97.0,away,2,1,1,1,2
44569,27696031,104.0,home,2,1,2,2,2
9756,27696033,23.0,home,1,0,0,1,0
40311,27696033,34.0,home,2,1,0,2,0
70866,27696033,82.0,home,3,2,0,3,0
315306,27696033,84.0,away,1,3,0,3,1
101421,27696033,104.0,home,4,3,1,4,1
319566,27696324,33.0,away,1,0,0,0,1
14016,27696324,65.0,home,1,0,1,1,1
44571,27696324,68.0,home,2,1,1,2,1
350121,27696324,70.0,away,2,2,1,2,2
315307,27696327,93.0,away,1,0,0,0,1
345862,27696327,97.0,away,2,0,1,0,2
9757,27696327,106.0,home,1,0,2,1,2
318311,27696330,79.0,away,1,0,0,0,1
348866,27696330,109.0,away,2,0,1,0,2
325992,27696333,28.0,away,1,0,0,0,1
356547,27696333,43.0,away,2,0,1,0,2
387102,27696333,64.0,away,3,0,2,0,3
417657,27696333,94.0,away,4,0,3,0,4
448212,27696333,107.0,away,5,0,4,0,5
325993,27696334,81.0,away,1,0,0,0,1
20444,27696405,14.0,home,1,0,0,1,0
50999,27696405,28.0,home,2,1,0,2,0
81554,27696405,68.0,home,3,2,0,3,0
325994,27696405,79.0,away,1,3,0,3,1
112109,27696405,105.0,home,4,3,1,4,1
330375,27696960,20.0,away,1,0,0,0,1
24825,27696960,31.0,home,1,0,1,1,1
55380,27696960,63.0,home,2,1,1,2,1
24823,27696961,12.0,home,1,0,0,1,0
55378,27696961,30.0,home,2,1,0,2,0
85933,27696961,63.0,home,3,2,0,3,0
330374,27696963,24.0,away,1,0,0,0,1
15894,27696967,62.0,home,1,0,0,1,0
46449,27696967,99.0,home,2,1,0,2,0
15892,27696970,44.0,home,1,0,0,1,0
46447,27696970,84.0,home,2,1,0,2,0
15893,27696973,66.0,home,1,0,0,1,0
321441,27696975,67.0,away,1,0,0,0,1
15891,27696975,90.0,home,1,0,1,1,1
21762,27696978,11.0,home,1,0,0,1,0
327312,27696978,25.0,away,1,1,0,1,1
357867,27696978,75.0,away,2,1,1,1,2
331899,27696981,7.0,away,1,0,0,0,1
362454,27696981,69.0,away,2,0,1,0,2
26349,27696981,95.0,home,1,0,2,1,2
26351,27696982,91.0,home,1,0,0,1,0
56906,27696982,101.0,home,2,1,0,2,0
87461,27696982,109.0,home,3,2,0,3,0
26348,27696984,108.0,home,1,0,0,1,0
26350,27696987,22.0,home,1,0,0,1,0
331900,27696987,25.0,away,1,1,0,1,1
327313,27697044,9.0,away,1,0,0,0,1
357868,27697044,18.0,away,2,0,1,0,2
21763,27697044,75.0,home,1,0,2,1,2
15118,27697746,29.0,home,1,0,0,1,0
45673,27697746,65.0,home,2,1,0,2,0
299,27697833,26.0,home,1,0,0,1,0
30854,27697833,42.0,home,2,1,0,2,0
61409,27697833,75.0,home,3,2,0,3,0
305845,27697834,30.0,away,1,0,0,0,1
295,27697834,34.0,home,1,0,1,1,1
336400,27697834,101.0,away,2,1,1,1,2
30850,27697834,104.0,home,2,1,2,2,2
366955,27697834,105.0,away,3,2,2,2,3
297,27697836,8.0,home,1,0,0,1,0
30852,27697836,64.0,home,2,1,0,2,0
61407,27697836,97.0,home,3,2,0,3,0
91962,27697836,101.0,home,4,3,0,4,0
296,27697837,7.0,home,1,0,0,1,0
30851,27697837,38.0,home,2,1,0,2,0
61406,27697837,39.0,home,3,2,0,3,0
91961,27697837,79.0,home,4,3,0,4,0
305846,27697837,101.0,away,1,4,0,4,1
305844,27697840,5.0,away,1,0,0,0,1
294,27697840,36.0,home,1,0,1,1,1
305848,27697842,15.0,away,1,0,0,0,1
298,27697842,66.0,home,1,0,1,1,1
30853,27697842,79.0,home,2,1,1,2,1
300,27697845,27.0,home,1,0,0,1,0
305850,27697845,41.0,away,1,1,0,1,1
336405,27697845,76.0,away,2,1,1,1,2
30855,27697845,83.0,home,2,1,2,2,2
301,27697846,23.0,home,1,0,0,1,0
305851,27697846,70.0,away,1,1,0,1,1
30856,27697846,105.0,home,2,1,1,2,1
322968,27697884,36.0,away,1,0,0,0,1
28040,27697888,3.0,home,1,0,0,1,0
58595,27697888,97.0,home,2,1,0,2,0
15896,27697890,6.0,home,1,0,0,1,0
321446,27697890,7.0,away,1,1,0,1,1
321445,27697893,41.0,away,1,0,0,0,1
352000,27697893,82.0,away,2,0,1,0,2
313710,27699510,28.0,away,1,0,0,0,1
344265,27699510,85.0,away,2,0,1,0,2
8160,27699510,95.0,home,1,0,2,1,2
374820,27699510,107.0,away,3,1,2,1,3
8162,27699511,13.0,home,1,0,0,1,0
38717,27699511,71.0,home,2,1,0,2,0
313712,27699511,93.0,away,1,2,0,2,1
344267,27699511,96.0,away,2,2,1,2,2
374822,27699511,105.0,away,3,2,2,2,3
8159,27699513,63.0,home,1,0,0,1,0
38714,27699513,65.0,home,2,1,0,2,0
69269,27699513,75.0,home,3,2,0,3,0
99824,27699513,81.0,home,4,3,0,4,0
8161,27699516,76.0,home,1,0,0,1,0
313713,27699522,71.0,away,1,0,0,0,1
8164,27699523,81.0,home,1,0,0,1,0
12764,27701700,4.0,home,1,0,0,1,0
43319,27701700,95.0,home,2,1,0,2,0
318312,27701701,18.0,away,1,0,0,0,1
329347,27701823,8.0,away,1,0,0,0,1
359902,27701823,105.0,away,2,0,1,0,2
23796,27701824,35.0,home,1,0,0,1,0
54351,27701824,68.0,home,2,1,0,2,0
302,27701832,99.0,home,1,0,0,1,0
12763,27701833,19.0,home,1,0,0,1,0
318313,27701833,78.0,away,1,1,0,1,1
348868,27701833,82.0,away,2,1,1,1,2
379423,27701833,88.0,away,3,1,2,1,3
17419,27701856,37.0,home,1,0,0,1,0
322971,27701859,14.0,away,1,0,0,0,1
17421,27701859,104.0,home,1,0,1,1,1
353526,27701859,108.0,away,2,1,1,1,2
322972,27701862,35.0,away,1,0,0,0,1
17422,27701862,85.0,home,1,0,1,1,1
17420,27701863,2.0,home,1,0,0,1,0
47975,27701863,77.0,home,2,1,0,2,0
17423,27701866,16.0,home,1,0,0,1,0
322973,27701866,34.0,away,1,1,0,1,1
322974,27701868,20.0,away,1,0,0,0,1
17424,27701868,29.0,home,1,0,1,1,1
47979,27701868,62.0,home,2,1,1,2,1
353529,27701868,108.0,away,2,2,1,2,2
319569,27701875,36.0,away,1,0,0,0,1
350124,27701875,74.0,away,2,0,1,0,2
380679,27701875,77.0,away,3,0,2,0,3
411234,27701875,84.0,away,4,0,3,0,4
24826,27701884,8.0,home,1,0,0,1,0
55381,27701884,61.0,home,2,1,0,2,0
85936,27701884,76.0,home,3,2,0,3,0
12767,27702486,97.0,home,1,0,0,1,0
5925,27702490,14.0,home,1,0,0,1,0
330381,27702492,10.0,away,1,0,0,0,1
360936,27702492,20.0,away,2,0,1,0,2
391491,27702492,86.0,away,3,0,2,0,3
330382,27702493,22.0,away,1,0,0,0,1
360937,27702493,23.0,away,2,0,1,0,2
391492,27702493,68.0,away,3,0,2,0,3
24832,27702493,72.0,home,1,0,3,1,3
422047,27702493,87.0,away,4,1,3,1,4
452602,27702493,101.0,away,5,1,4,1,5
24830,27702663,87.0,home,1,0,0,1,0
55385,27702663,108.0,home,2,1,0,2,0
329348,27703059,29.0,away,1,0,0,0,1
329349,27703060,6.0,away,1,0,0,0,1
359904,27703060,13.0,away,2,0,1,0,2
23799,27703060,82.0,home,1,0,2,1,2
14018,27703096,36.0,home,1,0,0,1,0
319568,27703096,87.0,away,1,1,0,1,1
12766,27703107,5.0,home,1,0,0,1,0
43321,27703107,63.0,home,2,1,0,2,0
318316,27703107,74.0,away,1,2,0,2,1
73876,27703107,80.0,home,3,2,1,3,1
348871,27703107,91.0,away,2,3,1,3,2
379426,27703107,107.0,away,3,3,2,3,3
318315,27703108,21.0,away,1,0,0,0,1
12765,27703108,71.0,home,1,0,1,1,1
43320,27703108,77.0,home,2,1,1,2,1
73875,27703108,98.0,home,3,2,1,3,1
14022,27703110,16.0,home,1,0,0,1,0
44577,27703110,75.0,home,2,1,0,2,0
75132,27703110,83.0,home,3,2,0,3,0
105687,27703110,106.0,home,4,3,0,4,0
319573,27703111,5.0,away,1,0,0,0,1
350128,27703111,70.0,away,2,0,1,0,2
380683,27703111,80.0,away,3,0,2,0,3
14023,27703111,84.0,home,1,0,3,1,3
411238,27703111,98.0,away,4,1,3,1,4
14024,27703114,78.0,home,1,0,0,1,0
44579,27703114,93.0,home,2,1,0,2,0
319570,27703119,4.0,away,1,0,0,0,1
14020,27703119,37.0,home,1,0,1,1,1
44575,27703119,81.0,home,2,1,1,2,1
75130,27703119,92.0,home,3,2,1,3,1
350125,27703119,106.0,away,2,3,1,3,2
319571,27703125,26.0,away,1,0,0,0,1
14021,27703125,79.0,home,1,0,1,1,1
350126,27703125,101.0,away,2,1,1,1,2
319575,27703126,38.0,away,1,0,0,0,1
350130,27703126,68.0,away,2,0,1,0,2
24827,27703134,11.0,home,1,0,0,1,0
330379,27703137,34.0,away,1,0,0,0,1
360934,27703137,38.0,away,2,0,1,0,2
24829,27703137,39.0,home,1,0,2,1,2
391489,27703137,107.0,away,3,1,2,1,3
15897,27703761,22.0,home,1,0,0,1,0
46452,27703761,25.0,home,2,1,0,2,0
77007,27703761,38.0,home,3,2,0,3,0
321447,27703761,48.0,away,1,3,0,3,1
107562,27703761,73.0,home,4,3,1,4,1
315308,27703767,71.0,away,1,0,0,0,1
9758,27703767,79.0,home,1,0,1,1,1
345863,27703767,84.0,away,2,1,1,1,2
40313,27703767,104.0,home,2,1,2,2,2
316789,27703770,27.0,away,1,0,0,0,1
11239,27703770,32.0,home,1,0,1,1,1
316792,27703771,13.0,away,1,0,0,0,1
11242,27703771,29.0,home,1,0,1,1,1
41797,27703771,96.0,home,2,1,1,2,1
316790,27703773,6.0,away,1,0,0,0,1
11240,27703773,98.0,home,1,0,1,1,1
316791,27703776,14.0,away,1,0,0,0,1
11241,27703776,43.0,home,1,0,1,1,1
12769,27703779,10.0,home,1,0,0,1,0
318319,27703779,12.0,away,1,1,0,1,1
43324,27703779,30.0,home,2,1,1,2,1
73879,27703779,76.0,home,3,2,1,3,1
348874,27703779,87.0,away,2,3,1,3,2
318318,27703780,90.0,away,1,0,0,0,1
20445,27703783,2.0,home,1,0,0,1,0
51000,27703783,67.0,home,2,1,0,2,0
325995,27703783,95.0,away,1,2,0,2,1
21765,27703785,65.0,home,1,0,0,1,0
52320,27703785,69.0,home,2,1,0,2,0
327315,27703785,72.0,away,1,2,0,2,1
357870,27703785,85.0,away,2,2,1,2,2
4949,27703812,11.0,home,1,0,0,1,0
310499,27703812,28.0,away,1,1,0,1,1
341054,27703812,40.0,away,2,1,1,1,2
24833,27703845,41.0,home,1,0,0,1,0
55388,27703845,65.0,home,2,1,0,2,0
85943,27703845,73.0,home,3,2,0,3,0
330383,27703845,77.0,away,1,3,0,3,1
116498,27703845,79.0,home,4,3,1,4,1
147053,27703845,91.0,home,5,4,1,5,1
177608,27703845,92.0,home,6,5,1,6,1
208163,27703845,96.0,home,7,6,1,7,1
330384,27703851,94.0,away,1,0,0,0,1
24834,27703851,101.0,home,1,0,1,1,1
321448,27703864,2.0,away,1,0,0,0,1
15898,27703864,6.0,home,1,0,1,1,1
46453,27703864,38.0,home,2,1,1,2,1
77008,27703864,85.0,home,3,2,1,3,1
311476,27703900,21.0,away,1,0,0,0,1
342031,27703900,98.0,away,2,0,1,0,2
5930,27703902,78.0,home,1,0,0,1,0
5931,27703903,64.0,home,1,0,0,1,0
36486,27703903,108.0,home,2,1,0,2,0
311479,27703905,1.0,away,1,0,0,0,1
5929,27703905,26.0,home,1,0,1,1,1
342034,27703905,84.0,away,2,1,1,1,2
5928,27703908,31.0,home,1,0,0,1,0
36483,27703908,88.0,home,2,1,0,2,0
328415,27703920,29.0,away,1,0,0,0,1
26352,27703924,63.0,home,1,0,0,1,0
56907,27703924,86.0,home,2,1,0,2,0
331904,27703927,19.0,away,1,0,0,0,1
362459,27703927,76.0,away,2,0,1,0,2
26354,27703927,104.0,home,1,0,2,1,2
26353,27703929,65.0,home,1,0,0,1,0
17429,27703932,27.0,home,1,0,0,1,0
47984,27703932,89.0,home,2,1,0,2,0
17427,27703933,8.0,home,1,0,0,1,0
47982,27703933,11.0,home,2,1,0,2,0
322977,27703933,62.0,away,1,2,0,2,1
353532,27703933,107.0,away,2,2,1,2,2
17428,27703935,72.0,home,1,0,0,1,0
47983,27703935,79.0,home,2,1,0,2,0
322975,27703938,63.0,away,1,0,0,0,1
17426,27703939,99.0,home,1,0,0,1,0
28041,27703950,21.0,home,1,0,0,1,0
329350,27703983,45.0,away,1,0,0,0,1
9760,27704040,38.0,home,1,0,0,1,0
315310,27704040,104.0,away,1,1,0,1,1
9763,27704044,12.0,home,1,0,0,1,0
315313,27704044,26.0,away,1,1,0,1,1
40318,27704044,87.0,home,2,1,1,2,1
14026,27704049,18.0,home,1,0,0,1,0
44581,27704049,26.0,home,2,1,0,2,0
319576,27704049,45.0,away,1,2,0,2,1
75136,27704049,71.0,home,3,2,1,3,1
105691,27704049,82.0,home,4,3,1,4,1
319577,27704053,2.0,away,1,0,0,0,1
350132,27704053,23.0,away,2,0,1,0,2
14027,27704053,33.0,home,1,0,2,1,2
380687,27704053,91.0,away,3,1,2,1,3
319578,27704062,8.0,away,1,0,0,0,1
14028,27704062,84.0,home,1,0,1,1,1
11243,27704113,42.0,home,1,0,0,1,0
41798,27704113,89.0,home,2,1,0,2,0
12770,27704122,19.0,home,1,0,0,1,0
318320,27704122,98.0,away,1,1,0,1,1
12771,27704125,23.0,home,1,0,0,1,0
43326,27704125,29.0,home,2,1,0,2,0
73881,27704125,34.0,home,3,2,0,3,0
104436,27704125,107.0,home,4,3,0,4,0
20446,27704143,23.0,home,1,0,0,1,0
51001,27704143,32.0,home,2,1,0,2,0
325996,27704143,82.0,away,1,2,0,2,1
325997,27704146,7.0,away,1,0,0,0,1
356552,27704146,66.0,away,2,0,1,0,2
387107,27704146,103.0,away,3,0,2,0,3
325998,27704149,6.0,away,1,0,0,0,1
356553,27704149,90.0,away,2,0,1,0,2
387108,27704149,93.0,away,3,0,2,0,3
417663,27704149,101.0,away,4,0,3,0,4
19128,27704206,9.0,home,1,0,0,1,0
49683,27704206,15.0,home,2,1,0,2,0
19129,27704208,9.0,home,1,0,0,1,0
49684,27704208,45.0,home,2,1,0,2,0
324679,27704208,48.0,away,1,2,0,2,1
355234,27704208,64.0,away,2,2,1,2,2
385789,27704208,76.0,away,3,2,2,2,3
80239,27704208,82.0,home,3,2,3,3,3
110794,27704208,84.0,home,4,3,3,4,3
141349,27704208,88.0,home,5,4,3,5,3
171904,27704208,100.0,home,6,5,3,6,3
19130,27704209,6.0,home,1,0,0,1,0
324680,27704209,97.0,away,1,1,0,1,1
19127,27704211,31.0,home,1,0,0,1,0
310500,27704248,69.0,away,1,0,0,0,1
4950,27704248,103.0,home,1,0,1,1,1
304,27704541,63.0,home,1,0,0,1,0
305853,27704545,36.0,away,1,0,0,0,1
336408,27704545,68.0,away,2,0,1,0,2
303,27704545,90.0,home,1,0,2,1,2
330386,27705315,8.0,away,1,0,0,0,1
360941,27705315,41.0,away,2,0,1,0,2
391496,27705315,91.0,away,3,0,2,0,3
422051,27705315,99.0,away,4,0,3,0,4
24835,27705316,100.0,home,1,0,0,1,0
55390,27705316,110.0,home,2,1,0,2,0
330388,27705318,24.0,away,1,0,0,0,1
24838,27705318,28.0,home,1,0,1,1,1
360943,27705318,87.0,away,2,1,1,1,2
391498,27705318,100.0,away,3,1,2,1,3
330387,27705328,27.0,away,1,0,0,0,1
360942,27705328,74.0,away,2,0,1,0,2
15903,27705333,11.0,home,1,0,0,1,0
46458,27705333,23.0,home,2,1,0,2,0
321453,27705333,45.0,away,1,2,0,2,1
77013,27705333,69.0,home,3,2,1,3,1
9764,27705336,1.0,home,1,0,0,1,0
40319,27705336,15.0,home,2,1,0,2,0
70874,27705336,23.0,home,3,2,0,3,0
101429,27705336,45.0,home,4,3,0,4,0
315314,27705336,75.0,away,1,4,0,4,1
9765,27705337,3.0,home,1,0,0,1,0
315315,27705337,11.0,away,1,1,0,1,1
40320,27705337,17.0,home,2,1,1,2,1
70875,27705337,35.0,home,3,2,1,3,1
101430,27705337,76.0,home,4,3,1,4,1
131985,27705337,101.0,home,5,4,1,5,1
15899,27705342,12.0,home,1,0,0,1,0
321449,27705342,93.0,away,1,1,0,1,1
15902,27705343,12.0,home,1,0,0,1,0
46457,27705343,75.0,home,2,1,0,2,0
15900,27705345,63.0,home,1,0,0,1,0
15901,27705346,27.0,home,1,0,0,1,0
46456,27705346,86.0,home,2,1,0,2,0
17430,27705348,22.0,home,1,0,0,1,0
327317,27705351,78.0,away,1,0,0,0,1
327316,27705354,93.0,away,1,0,0,0,1
21768,27705355,65.0,home,1,0,0,1,0
52323,27705355,67.0,home,2,1,0,2,0
331907,27705364,26.0,away,1,0,0,0,1
331908,27705367,2.0,away,1,0,0,0,1
362463,27705367,44.0,away,2,0,1,0,2
393018,27705367,73.0,away,3,0,2,0,3
333593,27705370,5.0,away,1,0,0,0,1
364148,27705370,43.0,away,2,0,1,0,2
28043,27705370,69.0,home,1,0,2,1,2
58598,27705370,86.0,home,2,1,2,2,2
394703,27705370,97.0,away,3,2,2,2,3
89153,27705370,102.0,home,3,2,3,3,3
28042,27705373,93.0,home,1,0,0,1,0
58597,27705373,101.0,home,2,1,0,2,0
333592,27705373,109.0,away,1,2,0,2,1
306,27705726,12.0,home,1,0,0,1,0
30861,27705726,22.0,home,2,1,0,2,0
305856,27705726,24.0,away,1,2,0,2,1
61416,27705726,102.0,home,3,2,1,3,1
91971,27705726,105.0,home,4,3,1,4,1
305858,27705732,6.0,away,1,0,0,0,1
308,27705732,14.0,home,1,0,1,1,1
336413,27705732,22.0,away,2,1,1,1,2
30863,27705732,27.0,home,2,1,2,2,2
366968,27705732,31.0,away,3,2,2,2,3
61418,27705732,72.0,home,3,2,3,3,3
397523,27705732,75.0,away,4,3,3,3,4
428078,27705732,106.0,away,5,3,4,3,5
458633,27705732,108.0,away,6,3,5,3,6
316794,27705736,12.0,away,1,0,0,0,1
11244,27705736,15.0,home,1,0,1,1,1
41799,27705736,98.0,home,2,1,1,2,1
12774,27705738,10.0,home,1,0,0,1,0
318324,27705738,71.0,away,1,1,0,1,1
43329,27705738,83.0,home,2,1,1,2,1
12773,27705741,86.0,home,1,0,0,1,0
43328,27705741,96.0,home,2,1,0,2,0
318322,27705742,73.0,away,1,0,0,0,1
12772,27705742,75.0,home,1,0,1,1,1
17431,27705751,19.0,home,1,0,0,1,0
322981,27705751,28.0,away,1,1,0,1,1
353536,27705751,110.0,away,2,1,1,1,2
325999,27705753,34.0,away,1,0,0,0,1
20449,27705753,74.0,home,1,0,1,1,1
356554,27705753,106.0,away,2,1,1,1,2
20450,27705754,72.0,home,1,0,0,1,0
51005,27705754,92.0,home,2,1,0,2,0
327319,27705757,26.0,away,1,0,0,0,1
357874,27705757,65.0,away,2,0,1,0,2
388429,27705757,71.0,away,3,0,2,0,3
21769,27705757,96.0,home,1,0,3,1,3
328418,27705759,3.0,away,1,0,0,0,1
328417,27705760,74.0,away,1,0,0,0,1
22867,27705760,78.0,home,1,0,1,1,1
28044,27705762,29.0,home,1,0,0,1,0
58599,27705762,36.0,home,2,1,0,2,0
89154,27705762,85.0,home,3,2,0,3,0
333594,27705762,104.0,away,1,3,0,3,1
29310,27705768,22.0,home,1,0,0,1,0
59865,27705768,94.0,home,2,1,0,2,0
29311,27705769,61.0,home,1,0,0,1,0
19132,27705780,7.0,home,1,0,0,1,0
324682,27705780,9.0,away,1,1,0,1,1
355237,27705780,66.0,away,2,1,1,1,2
324681,27705781,30.0,away,1,0,0,0,1
19131,27705781,93.0,home,1,0,1,1,1
355236,27705781,97.0,away,2,1,1,1,2
